bigram,freq
"('zu', 'festgezogen')",1
"('festgezogen', 'war')",1
"('sehr', 'besorgt')",1
"('besorgt', 'denn')",1
"('denn', 'langsam')",1
"('langsam', 'schien')",1
"('mir', 'meine')",1
"('panne', 'doch')",1
"('doch', 'sehr')",1
"('sehr', 'ernst')",1
"('ernst', 'und')",1
"('das', 'zur')",1
"('zur', 'neige')",1
"('neige', 'gehende')",1
"('gehende', 'trinkwasser')",1
"('trinkwasser', 'ließ')",1
"('das', 'schlimmste')",1
"('schlimmste', 'befürchten')",1
"('befürchten', 'wozu')",1
"('wozu', 'sind')",1
"('dornen', 'gut')",1
"('gut', 'der')",1
"('prinz', 'ließ')",1
"('ließ', 'nie')",1
"('nie', 'von')",1
"('frage', 'ab')",1
"('ab', 'wenn')",1
"('war', 'von')",1
"('von', 'meinem')",1
"('meinem', 'bolzen')",1
"('bolzen', 'abgelenkt')",1
"('abgelenkt', 'und')",1
"('so', 'antwortete')",1
"('einfach', 'irgendetwas')",1
"('irgendetwas', 'die')",1
"('dornen', 'sind')",1
"('zu', 'überhaupt')",1
"('überhaupt', 'nichts')",1
"('nutze', 'die')",1
"('blumen', 'lassen')",1
"('lassen', 'sie')",1
"('nur', 'aus')",1
"('aus', 'gemeinheit')",1
"('gemeinheit', 'wachsen')",1
"('wachsen', 'oh')",1
"('aber', 'nach')",1
"('stille', 'da')",1
"('da', 'erwiderte')",1
"('erwiderte', 'er')",1
"('er', 'verärgert')",1
"('verärgert', 'ich')",1
"('glaube', 'dir')",1
"('nicht', 'blumen')",1
"('sind', 'schwach')",1
"('sind', 'leichtgläubig')",1
"('sie', 'schützen')",1
"('schützen', 'sich')",1
"('nur', 'so')",1
"('gut', 'sie')",1
"('sie', 'können')",1
"('können', 'mit')",1
"('den', 'dornen')",1
"('dornen', 'glauben')",1
"('sehen', 'sie')",1
"('sie', 'gefährlich')",1
"('gefährlich', 'aus')",1
"('ich', 'antwortete')",1
"('nichts', 'sondern')",1
"('sondern', 'sagte')",1
"('mir', 'in')",1
"('diesem', 'augenblick')",1
"('augenblick', 'wenn')",1
"('wenn', 'dieser')",1
"('dieser', 'bolzen')",1
"('bolzen', 'nicht')",1
"('nicht', 'nachgibt')",1
"('nachgibt', 'muss')",1
"('dem', 'hammer')",1
"('hammer', 'herauslösen')",1
"('herauslösen', 'wieder')",1
"('wieder', 'unterbrach')",1
"('unterbrach', 'der')",1
"('prinz', 'meine')",1
"('meine', 'überlegungen')",1
"('überlegungen', 'und')",1
"('du', 'glaubst')",1
"('glaubst', 'dass')",1
"('dass', 'diese')",1
"('diese', 'blumen')",1
"('blumen', 'aber')",1
"('glaube', 'gar')",1
"('habe', 'nur')",1
"('nur', 'irgendwas')",1
"('irgendwas', 'geantwortet')",1
"('geantwortet', 'ich')",1
"('muss', 'mich')",1
"('mich', 'hier')",1
"('hier', 'um')",1
"('dinge', 'kümmern')",1
"('kümmern', 'er')",1
"('schaute', 'mich')",1
"('mich', 'erstaunt')",1
"('erstaunt', 'an')",1
"('an', 'um')",1
"('dinge', 'er')",1
"('an', 'wie')",1
"('den', 'hammer')",1
"('hammer', 'in')",1
"('hand', 'und')",1
"('und', 'mit')",1
"('mit', 'ölverschmierten')",1
"('ölverschmierten', 'händen')",1
"('händen', 'über')",1
"('über', 'einem')",1
"('einem', 'ding')",1
"('ding', 'hing')",1
"('hing', 'das')",1
"('das', 'ihm')",1
"('ihm', 'ausgesprochen')",1
"('ausgesprochen', 'hässlich')",1
"('hässlich', 'erscheinen')",1
"('erscheinen', 'musste')",1
"('musste', 'du')",1
"('du', 'sprichst')",1
"('sprichst', 'wie')",1
"('erwachsenen', 'das')",1
"('das', 'beschämte')",1
"('beschämte', 'mich')",1
"('mich', 'etwas')",1
"('etwas', 'aber')",1
"('fügte', 'noch')",1
"('noch', 'unerbittlich')",1
"('unerbittlich', 'hinzu')",1
"('hinzu', 'du')",1
"('du', 'verwechselst')",1
"('verwechselst', 'alles')",1
"('alles', 'du')",1
"('du', 'bringst')",1
"('bringst', 'alles')",1
"('alles', 'durcheinander')",1
"('durcheinander', 'er')",1
"('war', 'wirklich')",1
"('wirklich', 'sehr')",1
"('sehr', 'aufgebracht')",1
"('aufgebracht', 'er')",1
"('er', 'schüttelte')",1
"('schüttelte', 'sein')",1
"('sein', 'goldenes')",1
"('goldenes', 'haar')",1
"('haar', 'im')",1
"('wind', 'es')",1
"('gibt', 'einen')",1
"('einen', 'mann')",1
"('mann', 'mit')",1
"('mit', 'hochrotem')",1
"('hochrotem', 'kopf')",1
"('kopf', 'er')",1
"('nie', 'den')",1
"('den', 'duft')",1
"('duft', 'einer')",1
"('blume', 'gerochen')",1
"('gerochen', 'er')",1
"('einen', 'stern')",1
"('stern', 'betrachtet')",1
"('betrachtet', 'er')",1
"('niemals', 'jemanden')",1
"('jemanden', 'geliebt')",1
"('geliebt', 'nie')",1
"('nie', 'hat')",1
"('er', 'etwas')",1
"('anderes', 'getan')",1
"('getan', 'als')",1
"('als', 'zahlen')",1
"('zahlen', 'zu')",1
"('zu', 'addieren')",1
"('addieren', 'und')",1
"('ganzen', 'tag')",1
"('tag', 'wiederholt')",1
"('wiederholt', 'er')",1
"('er', 'so')",1
"('mann', 'ich')",1
"('ein', 'wichtiger')",1
"('wichtiger', 'mann')",1
"('mann', 'und')",1
"('und', 'damit')",1
"('damit', 'brüstet')",1
"('brüstet', 'er')",1
"('sich', 'voller')",1
"('voller', 'hochmut')",1
"('hochmut', 'aber')",1
"('ist', 'gar')",1
"('kein', 'mann')",1
"('mann', 'er')",1
"('pilz', 'ein')",1
"('ein', 'was')",1
"('was', 'bitte')",1
"('bitte', 'ein')",1
"('pilz', 'der')",1
"('vor', 'zorn')",1
"('zorn', 'nun')",1
"('nun', 'ganz')",1
"('ganz', 'bleich')",1
"('bleich', 'geworden')",1
"('geworden', 'seit')",1
"('jahren', 'lassen')",1
"('lassen', 'blumen')",1
"('wachsen', 'seit')",1
"('jahren', 'fressen')",1
"('fressen', 'die')",1
"('die', 'schafe')",1
"('blumen', 'trotzdem')",1
"('trotzdem', 'und')",1
"('es', 'soll')",1
"('sein', 'verstehen')",1
"('verstehen', 'zu')",1
"('zu', 'wollen')",1
"('wollen', 'warum')",1
"('warum', 'sie')",1
"('so', 'mühsam')",1
"('mühsam', 'dornen')",1
"('lassen', 'die')",1
"('die', 'zu')",1
"('zu', 'gar')",1
"('nutze', 'sind')",1
"('sind', 'dieser')",1
"('dieser', 'krieg')",1
"('krieg', 'zwischen')",1
"('zwischen', 'schafen')",1
"('schafen', 'und')",1
"('und', 'blumen')",1
"('blumen', 'soll')",1
"('nicht', 'ernstzunehmender')",1
"('ernstzunehmender', 'und')",1
"('und', 'wichtiger')",1
"('wichtiger', 'als')",1
"('die', 'berechnungen')",1
"('berechnungen', 'eines')",1
"('eines', 'dicken')",1
"('dicken', 'rotbäckigen')",1
"('rotbäckigen', 'mannes')",1
"('mannes', 'und')",1
"('blume', 'kenne')",1
"('kenne', 'die')",1
"('mal', 'auf')",1
"('dieser', 'welt')",1
"('welt', 'gibt')",1
"('gibt', 'nirgends')",1
"('nirgends', 'außer')",1
"('außer', 'auf')",1
"('wenn', 'nun')",1
"('nun', 'ein')",1
"('schaf', 'eines')",1
"('morgens', 'diese')",1
"('blume', 'einfach')",1
"('so', 'mit')",1
"('einem', 'biss')",1
"('biss', 'vernichten')",1
"('vernichten', 'kann')",1
"('kann', 'ohne')",1
"('zu', 'wissen')",1
"('wissen', 'was')",1
"('es', 'tut')",1
"('tut', 'dann')",1
"('dann', 'soll')",1
"('er', 'lief')",1
"('lief', 'ganz')",1
"('rot', 'an')",1
"('und', 'fuhr')",1
"('fuhr', 'dann')",1
"('dann', 'fort')",1
"('fort', 'wenn')",1
"('jemand', 'eine')",1
"('blume', 'liebt')",1
"('liebt', 'die')",1
"('es', 'auf')",1
"('auf', 'zig')",1
"('zig', 'millionen')",1
"('sternen', 'nur')",1
"('mal', 'gibt')",1
"('dann', 'reicht')",1
"('reicht', 'ihm')",1
"('ein', 'blick')",1
"('blick', 'zu')",1
"('ihnen', 'hinauf')",1
"('hinauf', 'um')",1
"('um', 'glücklich')",1
"('er', 'sagt')",1
"('sagt', 'sich')",1
"('sich', 'irgendwo')",1
"('irgendwo', 'dort')",1
"('wenn', 'das')",1
"('blume', 'frisst')",1
"('frisst', 'so')",1
"('für', 'ihn')",1
"('als', 'seien')",1
"('seien', 'ganz')",1
"('ganz', 'plötzlich')",1
"('plötzlich', 'alle')",1
"('sterne', 'verschwunden')",1
"('verschwunden', 'und')",1
"('das', 'soll')",1
"('sein', 'mehr')",1
"('mehr', 'brachte')",1
"('brachte', 'er')",1
"('nicht', 'hervor')",1
"('hervor', 'er')",1
"('er', 'fing')",1
"('fing', 'auf')",1
"('zu', 'schluchzen')",1
"('schluchzen', 'die')",1
"('nacht', 'war')",1
"('war', 'hereingebrochen')",1
"('hereingebrochen', 'ich')",1
"('hatte', 'mein')",1
"('mein', 'werkzeug')",1
"('werkzeug', 'beiseitegelegt')",1
"('beiseitegelegt', 'mein')",1
"('mein', 'hammer')",1
"('hammer', 'mein')",1
"('mein', 'bolzen')",1
"('bolzen', 'der')",1
"('durst', 'und')",1
"('der', 'hunger')",1
"('hunger', 'erschienen')",1
"('erschienen', 'mir')",1
"('mir', 'auf')",1
"('einmal', 'albern')",1
"('albern', 'es')",1
"('stern', 'auf')",1
"('erde', 'einen')",1
"('zu', 'trösten')",1
"('trösten', 'ich')",1
"('nahm', 'ihn')",1
"('arme', 'ich')",1
"('ich', 'wiegte')",1
"('wiegte', 'ihn')",1
"('ihn', 'ich')",1
"('ihm', 'deine')",1
"('deine', 'geliebte')",1
"('geliebte', 'blume')",1
"('in', 'gefahr')",1
"('gefahr', 'ich')",1
"('werde', 'deinem')",1
"('deinem', 'schaf')",1
"('schaf', 'einen')",1
"('maulkorb', 'zeichnen')",1
"('zeichnen', 'ich')",1
"('zeichne', 'dir')",1
"('dir', 'eine')",1
"('eine', 'rüstung')",1
"('rüstung', 'für')",1
"('deine', 'blume')",1
"('wusste', 'wirklich')",1
"('wirklich', 'nicht')",1
"('nicht', 'was')",1
"('sagen', 'sollte')",1
"('sollte', 'ich')",1
"('fühlte', 'mich')",1
"('sehr', 'schlecht')",1
"('schlecht', 'ich')",1
"('ihm', 'näher')",1
"('näher', 'komme')",1
"('komme', 'wie')",1
"('ihm', 'beistehen')",1
"('beistehen', 'konnte')",1
"('konnte', 'das')",1
"('das', 'land')",1
"('land', 'der')",1
"('der', 'tränen')",1
"('tränen', 'ist')",1
"('ist', 'voller')",1
"('voller', 'geheimnisse')",1
"('geheimnisse', 'schon')",1
"('schon', 'bald')",1
"('bald', 'lernte')",1
"('ich', 'jene')",1
"('jene', 'blume')",1
"('blume', 'besser')",1
"('besser', 'kennen')",1
"('kennen', 'auf')",1
"('prinzen', 'hatte')",1
"('hatte', 'es')",1
"('immer', 'blumen')",1
"('blumen', 'gegeben')",1
"('gegeben', 'sehr')",1
"('sehr', 'einfache')",1
"('einfache', 'verziert')",1
"('verziert', 'nur')",1
"('einem', 'kranz')",1
"('kranz', 'von')",1
"('von', 'blütenblättern')",1
"('blütenblättern', 'sie')",1
"('waren', 'kaum')",1
"('kaum', 'zu')",1
"('zu', 'bemerken')",1
"('bemerken', 'und')",1
"('sie', 'störten')",1
"('störten', 'niemanden')",1
"('niemanden', 'sie')",1
"('sie', 'sprossen')",1
"('sprossen', 'eines')",1
"('dem', 'gras')",1
"('abend', 'waren')",1
"('verschwunden', 'doch')",1
"('doch', 'eines')",1
"('tages', 'keimte')",1
"('keimte', 'ein')",1
"('ein', 'spross')",1
"('spross', 'aus')",1
"('aus', 'einem')",1
"('einem', 'samen')",1
"('dem', 'keiner')",1
"('keiner', 'wusste')",1
"('wusste', 'woher')",1
"('kam', 'und')",1
"('prinz', 'überwachte')",1
"('überwachte', 'ganz')",1
"('genau', 'diesen')",1
"('diesen', 'kleinen')",1
"('kleinen', 'halm')",1
"('der', 'nicht')",1
"('so', 'aussah')",1
"('aussah', 'wie')",1
"('anderen', 'das')",1
"('das', 'konnte')",1
"('konnte', 'eine')",1
"('eine', 'neue')",1
"('neue', 'art')",1
"('art', 'des')",1
"('des', 'affenbrotbaumes')",1
"('affenbrotbaumes', 'sein')",1
"('sein', 'doch')",1
"('doch', 'bald')",1
"('bald', 'schon')",1
"('schon', 'hörte')",1
"('hörte', 'der')",1
"('der', 'strauch')",1
"('strauch', 'auf')",1
"('auf', 'zu')",1
"('zu', 'wachsen')",1
"('wachsen', 'und')",1
"('eine', 'blüte')",1
"('blüte', 'gedieh')",1
"('gedieh', 'heran')",1
"('heran', 'der')",1
"('sah', 'zu')",1
"('zu', 'wie')",1
"('wie', 'eine')",1
"('eine', 'enorme')",1
"('enorme', 'knospe')",1
"('knospe', 'keimte')",1
"('keimte', 'und')",1
"('fühlte', 'es')",1
"('es', 'würde')",1
"('würde', 'etwas')",1
"('etwas', 'zauberhaftes')",1
"('zauberhaftes', 'daraus')",1
"('daraus', 'erwachsen')",1
"('erwachsen', 'doch')",1
"('blume', 'wurde')",1
"('nicht', 'fertig')",1
"('fertig', 'damit')",1
"('im', 'schutze')",1
"('schutze', 'ihrer')",1
"('ihrer', 'grünen')",1
"('grünen', 'kammer')",1
"('kammer', 'herauszuputzen')",1
"('herauszuputzen', 'sorgfältig')",1
"('sorgfältig', 'wählte')",1
"('wählte', 'sie')",1
"('ihre', 'farben')",1
"('farben', 'aus')",1
"('aus', 'langsam')",1
"('zog', 'sie')",1
"('rückte', 'ihre')",1
"('ihre', 'blütenblätter')",1
"('blütenblätter', 'eines')",1
"('eines', 'nach')",1
"('nach', 'dem')",1
"('dem', 'anderen')",1
"('anderen', 'zurecht')",1
"('zurecht', 'sie')",1
"('ganz', 'zerknittert')",1
"('zerknittert', 'herauskommen')",1
"('herauskommen', 'wie')",1
"('die', 'mohnblumen')",1
"('mohnblumen', 'sie')",1
"('wollte', 'nur')",1
"('nur', 'in')",1
"('in', 'voller')",1
"('voller', 'schönheit')",1
"('schönheit', 'aufblühen')",1
"('aufblühen', 'oh')",1
"('oh', 'ja')",1
"('ja', 'sie')",1
"('sehr', 'eitel')",1
"('eitel', 'so')",1
"('sie', 'tagelang')",1
"('tagelang', 'vor')",1
"('vor', 'dem')",1
"('dem', 'spiegel')",1
"('spiegel', 'gestanden')",1
"('gestanden', 'und')",1
"('dann', 'eines')",1
"('morgens', 'als')",1
"('sonne', 'aufging')",1
"('aufging', 'hatte')",1
"('sich', 'gezeigt')",1
"('gezeigt', 'und')",1
"('so', 'sorgfältig')",1
"('sorgfältig', 'herausgeputzt')",1
"('herausgeputzt', 'hatte')",1
"('sagte', 'gähnend')",1
"('gähnend', 'ah')",1
"('ah', 'ich')",1
"('ganz', 'verschlafen')",1
"('verschlafen', 'sie')",1
"('sie', 'müssen')",1
"('müssen', 'mich')",1
"('mich', 'entschuldigen')",1
"('entschuldigen', 'ich')",1
"('ganz', 'zerzaust')",1
"('zerzaust', 'der')",1
"('konnte', 'seine')",1
"('seine', 'bewunderung')",1
"('bewunderung', 'nicht')",1
"('mehr', 'verbergen')",1
"('verbergen', 'wie')",1
"('schön', 'sie')",1
"('sind', 'das')",1
"('wohl', 'wahr')",1
"('wahr', 'antwortete')",1
"('blume', 'sanftmütig')",1
"('sanftmütig', 'und')",1
"('bin', 'im')",1
"('gleichen', 'moment')",1
"('moment', 'geboren')",1
"('geboren', 'wie')",1
"('sonne', 'der')",1
"('prinz', 'ahnte')",1
"('ahnte', 'dass')",1
"('sonderlich', 'bescheiden')",1
"('bescheiden', 'war')",1
"('war', 'dennoch')",1
"('dennoch', 'so')",1
"('so', 'reizend')",1
"('reizend', 'es')",1
"('ist', 'bald')",1
"('bald', 'zeit')",1
"('zum', 'frühstücken')",1
"('frühstücken', 'fügte')",1
"('sie', 'kurz')",1
"('kurz', 'darauf')",1
"('darauf', 'hinzu')",1
"('hinzu', 'hätten')",1
"('die', 'güte')",1
"('güte', 'an')",1
"('an', 'mich')",1
"('zu', 'denken')",1
"('denken', 'und')",1
"('verwirrt', 'holte')",1
"('holte', 'der')",1
"('eine', 'kanne')",1
"('kanne', 'mit')",1
"('mit', 'frischem')",1
"('frischem', 'wasser')",1
"('wasser', 'um')",1
"('blume', 'zu')",1
"('zu', 'gießenbald')",1
"('gießenbald', 'schon')",1
"('schon', 'nervte')",1
"('nervte', 'sie')",1
"('mit', 'ihrer')",1
"('ihrer', 'scheuen')",1
"('scheuen', 'eitelkeit')",1
"('eitelkeit', 'eines')",1
"('tages', 'zum')",1
"('beispiel', 'als')",1
"('als', 'sie')",1
"('sie', 'dem')",1
"('prinzen', 'von')",1
"('von', 'ihren')",1
"('ihren', 'vier')",1
"('dornen', 'erzählte')",1
"('erzählte', 'hatte')",1
"('ihm', 'gesagt')",1
"('gesagt', 'die')",1
"('die', 'tiger')",1
"('tiger', 'sollen')",1
"('sollen', 'nur')",1
"('nur', 'kommen')",1
"('kommen', 'mit')",1
"('ihren', 'krallen')",1
"('krallen', 'auf')",1
"('keine', 'tiger')",1
"('tiger', 'erwiderte')",1
"('und', 'außerdem')",1
"('außerdem', 'fressen')",1
"('fressen', 'tiger')",1
"('tiger', 'kein')",1
"('gras', 'antwortete')",1
"('blume', 'sanft')",1
"('sanft', 'entschuldigen')",1
"('entschuldigen', 'sie')",1
"('mich', 'vor')",1
"('vor', 'tigern')",1
"('tigern', 'fürchte')",1
"('fürchte', 'ich')",1
"('aber', 'jeder')",1
"('jeder', 'luftzug')",1
"('luftzug', 'ist')",1
"('ein', 'graus')",1
"('graus', 'hätten')",1
"('nicht', 'einen')",1
"('einen', 'wandschirm')",1
"('wandschirm', 'grauen')",1
"('grauen', 'vor')",1
"('vor', 'luftzug')",1
"('luftzug', 'das')",1
"('sind', 'schlechte')",1
"('schlechte', 'aussichten')",1
"('aussichten', 'für')",1
"('blume', 'bemerkte')",1
"('prinz', 'diese')",1
"('ist', 'äußerst')",1
"('äußerst', 'kompliziert')",1
"('kompliziert', 'stellen')",1
"('abend', 'einfach')",1
"('einfach', 'unter')",1
"('unter', 'eine')",1
"('eine', 'glasglocke')",1
"('glasglocke', 'es')",1
"('sehr', 'kalt')",1
"('kalt', 'bei')",1
"('bei', 'ihnen')",1
"('ist', 'schlecht')",1
"('schlecht', 'eingerichtet')",1
"('eingerichtet', 'da')",1
"('da', 'wo')",1
"('wo', 'ich')",1
"('ich', 'herkomme')",1
"('herkomme', 'aber')",1
"('sie', 'unterbrach')",1
"('unterbrach', 'sich')",1
"('sich', 'sie')",1
"('war', 'ja')",1
"('ja', 'als')",1
"('als', 'samen')",1
"('samen', 'gekommen')",1
"('gekommen', 'sie')",1
"('sie', 'konnte')",1
"('konnte', 'gar')",1
"('nichts', 'von')",1
"('den', 'anderen')",1
"('anderen', 'welten')",1
"('welten', 'kennen')",1
"('kennen', 'beschämt')",1
"('beschämt', 'dass')",1
"('selbst', 'mit')",1
"('einer', 'so')",1
"('so', 'einfallslosen')",1
"('einfallslosen', 'lüge')",1
"('lüge', 'enttarnt')",1
"('enttarnt', 'hatte')",1
"('hatte', 'hustete')",1
"('hustete', 'sie')",1
"('sie', 'zwei')",1
"('mal', 'damit')",1
"('prinz', 'schuldig')",1
"('schuldig', 'fühlte')",1
"('fühlte', 'dieser')",1
"('dieser', 'wandschirm')",1
"('wandschirm', 'ich')",1
"('wollte', 'ihn')",1
"('ihn', 'eben')",1
"('eben', 'holen')",1
"('holen', 'gehen')",1
"('gehen', 'aber')",1
"('sie', 'sprachen')",1
"('sprachen', 'mit')",1
"('mir', 'wieder')",1
"('wieder', 'hatte')",1
"('sich', 'gezwungen')",1
"('gezwungen', 'zu')",1
"('zu', 'husten')",1
"('husten', 'um')",1
"('um', 'ihm')",1
"('ein', 'schlechtes')",1
"('schlechtes', 'gewissen')",1
"('gewissen', 'zu')",1
"('machen', 'so')",1
"('prinz', 'obwohl')",1
"('obwohl', 'er')",1
"('er', 'durch')",1
"('durch', 'seine')",1
"('seine', 'liebe')",1
"('liebe', 'guten')",1
"('guten', 'willens')",1
"('willens', 'war')",1
"('war', 'rasch')",1
"('rasch', 'an')",1
"('an', 'ihr')",1
"('ihr', 'gezweifelt')",1
"('gezweifelt', 'er')",1
"('hatte', 'unwichtige')",1
"('unwichtige', 'worte')",1
"('worte', 'allzu')",1
"('allzu', 'ernst')",1
"('ernst', 'genommen')",1
"('genommen', 'und')",1
"('war', 'dabei')",1
"('dabei', 'sehr')",1
"('unglücklich', 'geworden')",1
"('geworden', 'ich')",1
"('hätte', 'nicht')",1
"('auf', 'sie')",1
"('sie', 'hören')",1
"('hören', 'sollen')",1
"('sollen', 'vertraute')",1
"('mir', 'eines')",1
"('tages', 'an')",1
"('an', 'auf')",1
"('auf', 'blumen')",1
"('blumen', 'sollte')",1
"('man', 'niemals')",1
"('niemals', 'hören')",1
"('hören', 'man')",1
"('muss', 'sie')",1
"('sie', 'anschauen')",1
"('und', 'einatmen')",1
"('einatmen', 'meine')",1
"('meine', 'ließ')",1
"('ließ', 'meinen')",1
"('planeten', 'duften')",1
"('duften', 'aber')",1
"('nicht', 'darüber')",1
"('darüber', 'freuen')",1
"('freuen', 'diese')",1
"('geschichte', 'mit')",1
"('den', 'krallen')",1
"('krallen', 'die')",1
"('mich', 'derart')",1
"('derart', 'zornig')",1
"('zornig', 'gemacht')",1
"('gemacht', 'hatte')",1
"('hatte', 'hätte')",1
"('hätte', 'mir')",1
"('mir', 'eigentlich')",1
"('eigentlich', 'zu')",1
"('zu', 'herzen')",1
"('herzen', 'gehen')",1
"('gehen', 'sollen')",1
"('sollen', 'und')",1
"('und', 'weiter')",1
"('weiter', 'vertraute')",1
"('an', 'ich')",1
"('der', 'lage')",1
"('lage', 'es')",1
"('es', 'zu')",1
"('verstehen', 'ich')",1
"('hätte', 'sie')",1
"('sie', 'nach')",1
"('ihren', 'taten')",1
"('taten', 'und')",1
"('und', 'nicht')",1
"('nicht', 'nach')",1
"('ihren', 'worten')",1
"('worten', 'beurteilen')",1
"('beurteilen', 'sollen')",1
"('sollen', 'sie')",1
"('sie', 'spendete')",1
"('spendete', 'mir')",1
"('mir', 'duft')",1
"('duft', 'sie')",1
"('sie', 'strahlte')",1
"('strahlte', 'für')",1
"('mich', 'niemals')",1
"('niemals', 'hätte')",1
"('ich', 'fliehen')",1
"('fliehen', 'dürfen')",1
"('dürfen', 'hinter')",1
"('den', 'armseligen')",1
"('armseligen', 'boshaftigkeiten')",1
"('boshaftigkeiten', 'hätte')",1
"('ich', 'ihre')",1
"('ihre', 'zärtlich')",1
"('zärtlich', 'keit')",1
"('keit', 'erkennen')",1
"('erkennen', 'müssen')",1
"('müssen', 'blumen')",1
"('sind', 'voller')",1
"('voller', 'widersprüche')",1
"('widersprüche', 'aber')",1
"('war', 'zu')",1
"('zu', 'jung')",1
"('jung', 'um')",1
"('lieben', 'zu')",1
"('können', 'ich')",1
"('glaube', 'für')",1
"('für', 'seine')",1
"('seine', 'flucht')",1
"('flucht', 'diente')",1
"('diente', 'ihm')",1
"('ein', 'schwarm')",1
"('schwarm', 'wilder')",1
"('wilder', 'zugvögel')",1
"('zugvögel', 'am')",1
"('am', 'tag')",1
"('tag', 'seiner')",1
"('seiner', 'abreise')",1
"('abreise', 'räumte')",1
"('räumte', 'er')",1
"('er', 'seinen')",1
"('die', 'noch')",1
"('noch', 'aktiven')",1
"('aktiven', 'vulkane')",1
"('vulkane', 'fegte')",1
"('er', 'sorgfältig')",1
"('sorgfältig', 'sauber')",1
"('sauber', 'er')",1
"('besaß', 'zwei')",1
"('zwei', 'aktive')",1
"('aktive', 'vulkane')",1
"('die', 'waren')",1
"('waren', 'nützlich')",1
"('nützlich', 'um')",1
"('sich', 'sein')",1
"('sein', 'frühstück')",1
"('frühstück', 'aufzuwärmen')",1
"('aufzuwärmen', 'er')",1
"('besaß', 'auch')",1
"('auch', 'einen')",1
"('einen', 'erloschenen')",1
"('vulkan', 'aber')",1
"('sich', 'man')",1
"('nie', 'so')",1
"('so', 'fegte')",1
"('er', 'auch')",1
"('vulkan', 'wenn')",1
"('wenn', 'vulkane')",1
"('vulkane', 'sauber')",1
"('sauber', 'gefegt')",1
"('gefegt', 'sind')",1
"('sind', 'brennen')",1
"('brennen', 'sie')",1
"('nur', 'ganz')",1
"('ganz', 'leicht')",1
"('leicht', 'und')",1
"('und', 'gleichmäßig')",1
"('gleichmäßig', 'ohne')",1
"('ohne', 'auszubrechen')",1
"('auszubrechen', 'vulkanische')",1
"('vulkanische', 'ausbrüche')",1
"('ausbrüche', 'sind')",1
"('wie', 'kaminfeuer')",1
"('kaminfeuer', 'wir')",1
"('wir', 'auf')",1
"('erde', 'sind')",1
"('sind', 'viel')",1
"('klein', 'um')",1
"('um', 'unsere')",1
"('unsere', 'vulkane')",1
"('vulkane', 'abzufegen')",1
"('abzufegen', 'darum')",1
"('darum', 'bereiten')",1
"('bereiten', 'sie')",1
"('sie', 'uns')",1
"('uns', 'so')",1
"('so', 'viele')",1
"('viele', 'sorgen')",1
"('sorgen', 'auch')",1
"('die', 'letzten')",1
"('letzten', 'triebe')",1
"('triebe', 'der')",1
"('affenbrotbäume', 'riss')",1
"('riss', 'der')",1
"('prinz', 'betrübt')",1
"('betrübt', 'heraus')",1
"('heraus', 'er')",1
"('er', 'dachte')",1
"('er', 'würde')",1
"('würde', 'nie')",1
"('nie', 'wiederkommen')",1
"('wiederkommen', 'aber')",1
"('aber', 'all')",1
"('all', 'diese')",1
"('diese', 'vertrauten')",1
"('vertrauten', 'handgriffe')",1
"('handgriffe', 'erschienen')",1
"('erschienen', 'ihm')",1
"('ihm', 'an')",1
"('an', 'diesem')",1
"('diesem', 'morgen')",1
"('morgen', 'sehr')",1
"('sehr', 'angenehm')",1
"('angenehm', 'und')",1
"('blume', 'zum')",1
"('zum', 'letzten')",1
"('letzten', 'mal')",1
"('mal', 'goss')",1
"('goss', 'und')",1
"('sie', 'unter')",1
"('unter', 'ihre')",1
"('ihre', 'schützende')",1
"('schützende', 'glasglocke')",1
"('glasglocke', 'stellen')",1
"('stellen', 'wollte')",1
"('wollte', 'da')",1
"('da', 'überkam')",1
